 5000   25000
 2534    3033      70
 2534    3105      29
 2534    4334      83
 2534    4349      51
 2534    4503      85
 2535    2695      94
 2535    2741      97
 2535    2788      63
 2535    2915      86
 2535    2942      93
 2535    3554       2
 2535    4785      44
 2535    4814      84
 2536    3176       3
 2536    3553      42
 2536    3820      89
 2536    4713      86
 2537    3141      46
 2537    3162      15
 2537    4821      55
 2538    3282      46
 2538    3814       4
 2539    3306       1
 2540    2813      20
 2540    2829      26
 2540    2839      59
 2540    3329      70
 2540    3885      21
 2540    4038      79
 2541    2804      54
 2541    4865       6
 2542    3405      11
 2542    3613      81
 2543    2879      78
 2543    3965      47
 2543    4488      71
 2543    4616      57
 2543    4629       7
 2544    3227      73
 2544    3708      38
 2544    3906      67
 2544    3982      93
 2544    4083      36
 2544    4259      77
 2544    4582      63
 2544    4701      61
 2544    4848      93
 2544    4879      71
 2545    2584      35
 2545    3145      92
 2545    3308      31
 2545    3590      16
 2545    4834      77
 2545    4856      47
 2546    2978      64
 2546    3121      98
 2546    3399      99
 2547    2749       3
 2547    3243      88
 2547    3345      24
 2547    3494      35
 2547    4092      82
 2547    4450      88
 2547    4857      53
 2547    4895      31
 2548    4173      19
 2548    4335      56
 2548    4345      13
 2548    4467      97
 2548    4900      31
 2549    3164      95
 2549    3865      97
 2549    4320      46
 2549    4617      94
 2549    4698      75
 2549    4801      79
 2549    4909      39
 2550    2909      74
 2550    3796      13
 2550    3897      26
 2551    4709      68
 2552    2675      86
 2552    3413       3
 2552    3502      46
 2552    3989      69
 2552    4261      40
 2552    4451       9
 2553    2556      80
 2553    2593      74
 2553    3516       8
 2553    3942      59
 2553    4027      53
 2554    4676      15
 2555    3063      36
 2555    3416      27
 2555    3458      44
 2555    3523      11
 2555    3626       1
 2555    4540      59
 2556    2629      57
 2556    2902      91
 2556    3792      87
 2556    4274      95
 2556    4281      75
 2556    4633      15
 2557    2656      82
 2557    4026       9
 2557    4164      80
 2557    4184      49
 2557    4651      25
 2557    4741       5
 2558    3441      39
 2558    3807       9
 2558    3902      14
 2558    4241      47
 2559    2815      59
 2559    4063      79
 2559    4554      75
 2559    4790      22
 2559    4886      99
 2560    3470      63
 2560    3589       4
 2560    4115      94
 2561    2564      60
 2561    2775      15
 2561    4549      82
 2562    2576      42
 2562    2951      43
 2563    3152      22
 2563    3984      24
 2563    4054      80
 2563    4412      88
 2563    4555       1
 2563    4923      61
 2564    2681      47
 2564    3687      33
 2564    3808      58
 2564    3971      81
 2564    4389      87
 2564    4829      40
 2565    2611      18
 2565    3165      48
 2566    2876      18
 2566    3222      76
 2566    4708      90
 2566    4731      20
 2567    2733      76
 2567    3449      57
 2567    3535      67
 2567    4958      16
 2568    2990      58
 2568    4124      66
 2568    4264      41
 2568    4763      45
 2568    4867      39
 2569    2798      72
 2569    2887      47
 2570    2669      70
 2570    3119      19
 2570    3701       6
 2570    4057      16
 2570    4210      99
 2570    4281      96
 2570    4367      81
 2570    4655      83
 2571    2695      80
 2572    3447      54
 2572    4688      97
 2573    2730      52
 2573    2882      44
 2573    3001      72
 2573    3903      13
 2573    3918      20
 2573    4002       6
 2573    4015      12
 2574    2721      74
 2574    3229      81
 2574    4640      27
 2574    4755       1
 2574    4956      83
 2575    2835     100
 2575    2891      94
 2575    4007      89
 2575    4221      19
 2575    4367      20
 2575    4381      73
 2575    4405      93
 2576    3368       4
 2576    4907      42
 2577    2809      66
 2577    3267      47
 2577    3917      32
 2577    4072      21
 2577    4240      91
 2577    4282      19
 2577    4332      62
 2578    2863       4
 2578    4061      65
 2578    4178      31
 2578    4232      62
 2578    4264      65
 2578    4892      70
 2579    2828      36
 2579    2960      35
 2579    3296      19
 2579    4090      67
 2579    4202      87
 2579    4415      88
 2579    4499      74
 2579    4645       6
 2580    3014      88
 2580    3581      46
 2581    3052      60
 2581    3742      10
 2581    4376      99
 2581    4797      20
 2582    3235      60
 2582    4412      77
 2582    4907      62
 2583    2624      72
 2583    3541      34
 2583    4380      80
 2584    2759      37
 2584    4164      34
 2584    4528      54
 2585    2933      24
 2585    3157      60
 2585    3918      44
 2585    4004      76
 2585    4874      34
 2586    2705      85
 2586    3795      74
 2587    2734      26
 2587    4648      76
 2588    2635      89
 2588    3285     100
 2588    3928      42
 2588    4963       4
 2589    2653      51
 2589    3369      58
 2589    4500       2
 2589    4995      21
 2590    3194       3
 2590    3891      11
 2590    4568      28
 2591    2995      50
 2591    3213      43
 2591    3743      34
 2591    4018      94
 2591    4069      54
 2592    2654      49
 2592    2846      28
 2592    3034      52
 2592    3618      34
 2592    3630       3
 2592    3675      11
 2592    3694      57
 2592    3721      95
 2592    4278      47
 2592    4374      92
 2593    3094       8
 2593    3328      97
 2593    3383      51
 2593    3957      21
 2593    4001       1
 2593    4090      46
 2593    4166      55
 2594    3607      62
 2594    4210      28
 2594    4423      77
 2594    4909      26
 2595    2742      53
 2595    3323      88
 2595    3663      39
 2595    4048      21
 2595    4049      81
 2595    4460      56
 2595    4555      38
 2595    4674       3
 2595    4799       9
 2595    4990      60
 2596    3007      96
 2596    3080      50
 2596    3905       8
 2596    4524      25
 2597    3052      76
 2597    4100      51
 2597    4143      41
 2597    4211      34
 2598    3044      79
 2598    3413      10
 2598    3495      67
 2598    4947      27
 2599    4181      99
 2599    4243      35
 2599    4354      39
 2599    4957      87
 2600    2738       6
 2600    3181      72
 2600    3435      31
 2600    3473      95
 2600    3534      25
 2600    3795      14
 2600    4088      90
 2602    3776      47
 2602    3961      37
 2602    3979      63
 2602    4258      36
 2602    4302      93
 2603    2905      44
 2603    3058      83
 2603    3784      76
 2604    3445      39
 2604    3740      76
 2604    4085      82
 2604    4453      78
 2604    4660      25
 2604    4743      45
 2605    2698      94
 2605    3602      51
 2606    2865      64
 2606    3478      69
 2606    4885      52
 2607    3159      59
 2607    3402      82
 2607    4167      25
 2607    4222      50
 2608    3519      37
 2608    3694      94
 2608    4012      69
 2609    2985      22
 2609    3690      67
 2609    4353      16
 2610    2707      94
 2610    4615      35
 2610    4775      56
 2611    2700      94
 2611    2768      95
 2611    2806       6
 2611    3113       5
 2611    3303      66
 2611    4371      17
 2611    4432      90
 2611    4608       6
 2612    3270      19
 2612    3364      64
 2612    4553      60
 2613    2620      16
 2613    2737      72
 2614    2769      57
 2614    3286     100
 2614    3854      45
 2614    3978      31
 2614    4373      12
 2614    4892      97
 2615    3185      47
 2615    3972      91
 2615    4789      40
 2616    3174      11
 2616    3259      10
 2616    3495      80
 2616    3896      95
 2616    4280      38
 2616    4644      62
 2616    4862      87
 2616    5000      94
 2617    3040      48
 2617    3347      69
 2617    3503      60
 2617    3579      49
 2617    3591      69
 2617    3771      86
 2617    4327      42
 2618    2780      21
 2618    3268      66
 2618    3858      70
 2618    4012      39
 2618    4707      19
 2619    3305      76
 2619    3756      62
 2619    3848      16
 2619    4319      90
 2620    4148      36
 2620    4278      35
 2620    4384      60
 2621    2681      99
 2621    3157       7
 2621    3596      67
 2621    4310      20
 2622    2714       8
 2622    2737       1
 2622    3463      37
 2622    3623      93
 2622    3665      49
 2622    4200      49
 2623    3300      53
 2623    3936      79
 2623    4359      87
 2623    4592       8
 2624    3238       2
 2624    3502      63
 2624    3595      79
 2624    3723      43
 2624    4741       8
 2625    2919      61
 2625    2967      83
 2625    3659       6
 2625    4706      22
 2625    4758      87
 2626    3290       3
 2626    3398      49
 2626    3478      85
 2627    2886      39
 2627    3120      30
 2627    3547      50
 2627    3804      74
 2627    4151      52
 2627    4768      48
 2628    2674      64
 2628    3569      78
 2628    4210      49
 2628    4413      21
 2628    4428      57
 2628    4721      37
 2628    4793      23
 2629    3035      20
 2629    3083      77
 2629    3740      67
 2629    3863      15
 2629    4124       8
 2630    3090      84
 2630    4082      82
 2630    4107      81
 2630    4118       3
 2630    4261      38
 2630    4606       1
 2631    2771      79
 2631    2861      43
 2631    2892      21
 2631    4969      27
 2632    2960      16
 2632    2998       9
 2632    3622      21
 2632    4188      60
 2632    4797      64
 2633    4522      63
 2633    4796      72
 2634    2819      26
 2634    3716      76
 2634    3935      98
 2634    4231      29
 2634    4236      87
 2634    4330      31
 2634    4759      63
 2635    3438      66
 2635    3582      62
 2635    4329      55
 2636    2767      90
 2636    3027      22
 2636    3255       4
 2636    4004      38
 2636    4446      30
 2636    4688      53
 2637    3096      17
 2637    4308      95
 2637    4388      89
 2637    4566       7
 2638    2973      33
 2638    4147      29
 2638    4600      16
 2639    2660      94
 2639    2736      95
 2639    2962      43
 2639    4412      88
 2639    4553      80
 2639    4623      84
 2639    4952      77
 2640    2736      38
 2640    3043      55
 2640    3089      10
 2640    3341      39
 2640    3387      47
 2640    4257      93
 2641    2900      41
 2641    4368      17
 2641    4811      41
 2641    4976      21
 2642    4360      83
 2643    2669      92
 2643    2709      55
 2643    3218      32
 2643    4745      74
 2643    4878      15
 2644    3032      29
 2644    3372      26
 2644    3382      27
 2644    3559      92
 2644    3639      81
 2644    4324      40
 2644    4412      80
 2644    4437      84
 2644    4629      25
 2644    4971      99
 2645    2884       8
 2645    3792      57
 2645    4514     100
 2645    4904      19
 2647    3210      30
 2647    3275      79
 2647    4337      12
 2647    4714      82
 2648    3686      51
 2648    4185       8
 2648    4454      85
 2648    4703      57
 2649    3472      70
 2649    3959      65
 2649    4192       8
 2649    4218      85
 2649    4299      57
 2649    4897      21
 2650    2992      12
 2650    3811     100
 2650    3927      28
 2650    4111      27
 2650    4190      34
 2650    4943      39
 2651    2909      13
 2651    2916      41
 2651    3401      92
 2652    2893      62
 2652    3478      27
 2652    4763      72
 2652    4802      39
 2653    3221      51
 2653    3653      56
 2653    3693       8
 2653    3961      15
 2653    4634      69
 2653    4813      63
 2653    4986      79
 2654    3896      42
 2654    3934      20
 2654    4219      41
 2654    4304       1
 2654    4559      77
 2655    3966      64
 2655    4027      36
 2655    4160      83
 2655    4670      40
 2656    2810      55
 2656    3241      98
 2656    3250      14
 2656    3992       2
 2656    4485       7
 2656    4821       9
 2656    4919      31
 2657    4371      24
 2657    4745      66
 2657    4956       6
 2658    3084      43
 2658    3355      86
 2658    4357      77
 2658    4508      94
 2658    4633      49
 2658    4794      54
 2659    2938      60
 2659    2982      47
 2659    3895      46
 2659    4027      24
 2660    3099      62
 2661    3185      58
 2661    3327      28
 2661    3841       7
 2661    4874      46
 2662    2785      48
 2662    3006      13
 2662    3446      61
 2662    3814      18
 2662    4056      54
 2662    4584      56
 2662    4877      89
 2663    3298      79
 2663    3461      82
 2663    3754      80
 2663    4088      27
 2663    4230      62
 2663    4345      98
 2664    2963      88
 2664    3200      57
 2664    3423      10
 2664    3790      51
 2664    3943      41
 2664    4721     100
 2665    2968      49
 2665    3430      88
 2665    4157      44
 2665    4175      46
 2665    4259      27
 2665    4767      43
 2665    4836      78
 2666    3794      88
 2666    3963      87
 2666    4290      62
 2666    4304      34
 2666    4993      68
 2667    2821      58
 2667    3435      89
 2667    3686      28
 2667    4114      65
 2667    4748       1
 2668    4813      81
 2669    2722      98
 2669    2739      16
 2669    2913      70
 2669    3203      23
 2669    3428      11
 2669    4144      61
 2669    4804      10
 2669    4961      98
 2670    3024      24
 2670    3439      12
 2671    3103      15
 2671    3415      78
 2671    3668      67
 2671    4016      15
 2671    4038      37
 2671    4902       4
 2671    4930      72
 2672    3162      26
 2672    4475      99
 2673    4205      55
 2673    4409      70
 2673    4424      64
 2674    3164      97
 2674    3781      73
 2674    4058      20
 2674    4222       1
 2674    4262      21
 2674    4714      55
 2675    2735      80
 2675    2812      19
 2675    2892      89
 2675    2938      99
 2675    3426      85
 2675    4053      37
 2675    4767       6
 2676    2780      46
 2676    3360      46
 2676    3839      34
 2676    4268      95
 2676    4411       1
 2676    4467      64
 2677    2788      18
 2677    4070      24
 2677    4504      71
 2677    4576      85
 2678    2864      39
 2678    2964      94
 2678    3502       2
 2678    4012      14
 2678    4128      46
 2678    4578      37
 2678    4590      74
 2678    4624      22
 2678    4775      86
 2679    2821       9
 2679    2959      97
 2679    3749      26
 2679    3970      23
 2679    4242       9
 2679    4270      10
 2679    4440      15
 2680    2820       6
 2680    2993      58
 2680    3380      79
 2680    3567      25
 2680    3954      55
 2680    4087      97
 2681    3351      55
 2681    4895      14
 2682    2884      28
 2682    3617      30
 2682    4231      25
 2682    4928      87
 2683    2852      94
 2683    3402      95
 2683    3437      92
 2683    3795      69
 2683    4165      33
 2683    4884      44
 2684    2781      23
 2684    2790      41
 2684    3865      71
 2684    4555      83
 2684    4588      79
 2685    2809      99
 2685    3535      62
 2685    4470      47
 2686    4778      39
 2687    2721      75
 2687    3059      68
 2687    3201      67
 2687    4761      87
 2687    4859      87
 2688    3519      73
 2689    3736      57
 2689    3762      67
 2689    4029      83
 2690    3009      32
 2690    3322       5
 2690    4412      46
 2690    4519      91
 2691    3282       4
 2691    3595       3
 2691    3838       1
 2691    4592      55
 2692    3313      15
 2692    3853      71
 2692    3953      78
 2692    4112      82
 2692    4706      50
 2693    3063      25
 2693    3894       7
 2693    4055      22
 2693    4595       5
 2694    2884      76
 2694    2950      67
 2694    4303       6
 2694    4578      65
 2694    4623      70
 2694    4884      17
 2695    3836      47
 2695    3981      21
 2695    4134       3
 2695    4892       7
 2696    3100       7
 2696    3587      86
 2696    3690      32
 2696    4343      23
 2696    4850      98
 2697    3196      16
 2697    3657      15
 2697    4222      59
 2698    2812      69
 2698    3327      11
 2698    3507      22
 2698    4609      40
 2698    4721      57
 2698    4862      65
 2699    2745      71
 2699    2944      82
 2699    3362      77
 2699    4008      75
 2699    4039      45
 2699    4266      13
 2700    3782      39
 2700    4078      21
 2701    3006      27
 2701    3622      62
 2701    4194      63
 2701    4260      75
 2701    4704      32
 2701    4737      35
 2702    3495      67
 2702    4537       2
 2703    2814      87
 2703    2889      77
 2703    3999      54
 2703    4206      27
 2703    4991      21
 2704    3061      26
 2704    3422      54
 2704    3607      13
 2704    4338      62
 2705    3353      26
 2705    4789      52
 2706    3614      16
 2706    4233      15
 2706    4860      39
 2707    3318      31
 2707    4636      79
 2708    3049      17
 2708    4740      45
 2709    2818      34
 2709    2918      55
 2709    3669      44
 2709    4362      20
 2710    2738       7
 2710    2777      16
 2710    3092      13
 2710    3636      24
 2710    4637      57
 2710    4804      34
 2710    4976      77
 2711    2970      73
 2711    3353      88
 2711    3656      45
 2711    3774       6
 2711    4203      94
 2711    4513      36
 2711    4654      54
 2711    4923      34
 2712    2861      47
 2712    3041      48
 2712    3286      50
 2712    4039      30
 2712    4054      86
 2712    4316      11
 2712    4990      85
 2713    2720      82
 2713    3199      58
 2713    4374      95
 2714    3195      38
 2714    4266      42
 2714    4618      45
 2715    3301       2
 2715    3615      34
 2715    4095      44
 2715    4246      10
 2715    4680      42
 2715    4844      65
 2716    2841      24
 2716    3347      43
 2716    3601      77
 2716    4141      36
 2716    4482      58
 2716    4731      56
 2717    3655      41
 2718    3076      51
 2718    3461      92
 2718    3760      51
 2718    3924      20
 2718    3987      90
 2718    4481       4
 2719    2958      44
 2719    3471      95
 2719    3976      53
 2719    4014      23
 2719    4548       3
 2719    4596      28
 2719    4955       5
 2720    2857      12
 2720    2862     100
 2720    3109      85
 2720    3650      26
 2720    3891      76
 2720    4015      95
 2720    4240      76
 2720    4590      63
 2721    2837       6
 2721    3425      66
 2721    3795       8
 2721    3936      47
 2721    3941       8
 2721    4219      40
 2722    3004      34
 2723    3080      45
 2723    3750      61
 2724    2759      73
 2724    3501      35
 2724    3617      65
 2724    4063      12
 2724    4085      27
 2724    4330      86
 2725    2944      17
 2725    3625      39
 2726    3126      80
 2726    3132      69
 2726    3622      65
 2726    4069      46
 2726    4268      63
 2726    4631      15
 2727    2814      23
 2727    3231      40
 2727    3480       4
 2727    3518      41
 2727    3799      46
 2727    3933      58
 2727    4052      64
 2727    4264      11
 2727    4742      76
 2728    3215      44
 2728    3243      67
 2728    3273      12
 2728    3394      48
 2728    3484       2
 2728    3744      47
 2728    4032      97
 2729    2982      75
 2729    3460      12
 2729    4616      37
 2730    3005      13
 2730    3862      33
 2730    4988      13
 2731    3178      36
 2731    3233      78
 2731    3487       5
 2732    2837      40
 2732    2988      49
 2732    3247      24
 2732    3429      59
 2732    3849      97
 2732    3982      52
 2732    4483      52
 2732    4557      50
 2733    2900      76
 2733    3972      91
 2733    4968      23
 2734    4322      16
 2734    4397      55
 2734    4734      67
 2734    4996      40
 2735    2947      75
 2735    3276      87
 2735    3355     100
 2735    3377      11
 2735    3601       4
 2735    3648      38
 2735    4240      89
 2735    4686      76
 2736    3475      52
 2736    4033      59
 2736    4055      61
 2737    3014      84
 2737    3190      22
 2737    3432      27
 2737    4324      94
 2737    4537      77
 2738    2818      94
 2738    2896      90
 2738    3632      83
 2738    3958      75
 2738    4093      89
 2738    4096      12
 2738    4285      77
 2738    4318      64
 2738    4759      14
 2739    4792      18
 2739    4834      78
 2740    3045      68
 2740    3111      74
 2740    3190      71
 2740    3499      13
 2740    4093      66
 2740    4706      50
 2740    4862      71
 2741    2978      47
 2741    3171      67
 2741    3400      18
 2741    3855      66
 2741    3975      70
 2742    2834      56
 2742    2983      14
 2742    3112      35
 2742    3439      27
 2742    4357      14
 2743    3029      97
 2743    3389      87
 2743    4425       7
 2743    4465      15
 2743    4643      39
 2744    3095      96
 2744    3626      33
 2745    3008      26
 2745    3041      62
 2745    4564      25
 2745    4641      84
 2746    2828      13
 2746    3396      41
 2747    2810       7
 2747    3493       5
 2747    4132      15
 2747    4166      52
 2747    4541      98
 2748    3076      18
 2748    4026      99
 2748    4181      64
 2748    4736      39
 2748    4839      22
 2749    2961      18
 2749    3249      63
 2749    3766      65
 2749    3881      62
 2749    3925      54
 2749    4345      69
 2749    4512      20
 2749    4954      89
 2750    3583      94
 2750    4273      59
 2750    4996      81
 2751    3057       3
 2751    3848      48
 2751    4396      20
 2751    4403      65
 2751    4841      26
 2752    2767      88
 2752    2946      83
 2752    4098      60
 2752    4674      50
 2753    2790      68
 2753    3018       7
 2753    3346      27
 2753    4068      83
 2753    4490      43
 2753    4703      58
 2754    3005      58
 2754    3253      71
 2754    4136      68
 2754    4762      79
 2755    3030      54
 2755    3576      97
 2755    3912      43
 2755    4090      48
 2755    4292      20
 2756    3279      96
 2756    4386      71
 2756    4420      59
 2757    3070      15
 2757    3427      54
 2757    3459      11
 2757    3829       5
 2757    4400      37
 2757    4421      23
 2757    4827      17
 2758    3152      12
 2758    3524      93
 2758    4261      60
 2758    4576      65
 2759    3385      74
 2759    3590      64
 2759    3663      17
 2759    4645      30
 2759    4760      48
 2760    3676      41
 2760    3776      57
 2760    4281      90
 2761    3379      29
 2761    3405      33
 2761    3460      13
 2761    3765      31
 2762    2821      13
 2762    4100      73
 2762    4352      41
 2763    3410      97
 2763    3582      68
 2763    4707      99
 2763    4961      55
 2763    4972      97
 2764    2989      28
 2764    3328      92
 2764    4100      17
 2764    4525      63
 2765    2907      14
 2765    3193      49
 2765    3546      84
 2765    4126      77
 2765    4255      73
 2765    4950       1
 2766    3258      99
 2766    3944      54
 2766    4714      15
 2767    2980      95
 2767    3159      67
 2767    4500      18
 2768    2794       8
 2768    3021       4
 2768    3154      94
 2768    3277      76
 2768    3300      48
 2768    3594      45
 2768    3908      98
 2768    3999      75
 2768    4710      34
 2769    3046      98
 2769    3833      27
 2769    4586      75
 2769    4930      26
 2770    4025      54
 2770    4084      13
 2770    4380      24
 2770    4686       5
 2771    2999      62
 2771    4403       9
 2771    4714      65
 2772    3317      61
 2772    3613      36
 2772    4299      64
 2772    4423      96
 2772    4904      40
 2772    4994      40
 2773    3473       8
 2773    3547       2
 2773    4603      39
 2774    2964      44
 2774    3428      51
 2774    3731      49
 2774    3752      55
 2774    3957      22
 2774    4588      36
 2774    4727      28
 2775    2926      51
 2775    3243      28
 2776    3229      81
 2776    3231      11
 2776    3346       8
 2776    3672      21
 2776    4146      58
 2776    4231      78
 2776    4982      49
 2777    2806      31
 2777    2815      29
 2777    3406      56
 2777    4072      12
 2778    2853      54
 2778    2998      25
 2778    3004      96
 2778    3291      81
 2778    3729      74
 2778    3876      51
 2778    3950       6
 2778    4543      85
 2778    4761      95
 2779    2817      21
 2779    3709      48
 2779    3969      49
 2779    4443      49
 2779    4742      92
 2780    2804      35
 2780    2844      42
 2780    3268      10
 2780    4405      34
 2780    4451      46
 2780    4688      19
 2781    3854      86
 2781    4151      45
 2781    4237      81
 2781    4444       8
 2782    2814       5
 2782    3165      31
 2782    4298      85
 2782    4838      72
 2784    3093      76
 2784    4234       7
 2784    4288      36
 2784    4683      72
 2785    3177      16
 2785    4338      35
 2785    4416      76
 2785    4818      15
 2785    4873      14
 2786    3959      95
 2786    4872      84
 2787    3509      16
 2787    4293      87
 2787    4483      91
 2788    2844      84
 2788    4442      95
 2788    4702      46
 2788    4705      30
 2789    4285      71
 2789    4477      63
 2790    2965       8
 2790    3447      17
 2790    3704      52
 2790    4910      99
 2791    3627      29
 2791    3766      20
 2791    3817      36
 2792    3272      41
 2792    3524      98
 2792    3540      22
 2792    3808      11
 2792    4433      45
 2793    3088      82
 2793    3585      48
 2793    3999      96
 2793    4527      72
 2793    4643      45
 2793    4668      30
 2793    4847      80
 2794    2796      97
 2794    3523      28
 2794    3566      33
 2794    3967      20
 2794    3997       9
 2794    4264      45
 2794    4522      85
 2795    2825      32
 2795    2879      13
 2795    3563      13
 2795    3695      64
 2795    4048      79
 2796    3243      99
 2796    3651      37
 2796    4131      30
 2796    4952      79
 2797    2800      86
 2797    3004      27
 2797    3017      55
 2797    3065       2
 2797    4617      72
 2797    4923       7
 2798    2907      22
 2798    3277      71
 2798    3294      79
 2798    3687      13
 2798    3739      50
 2798    4049      19
 2798    4639      65
 2799    2903      49
 2799    3634      12
 2799    3939      26
 2799    4038      17
 2799    4742      40
 2800    2986      75
 2800    3252      11
 2800    3474      92
 2800    4980      71
 2801    3413       9
 2801    3834     100
 2801    3866      21
 2801    4086      79
 2801    4584      24
 2802    3506      85
 2802    3864      88
 2802    4189       1
 2802    4840      19
 2803    2900      18
 2803    4264      24
 2803    4840      62
 2803    4883      73
 2803    4908      67
 2804    3077      20
 2804    4457      78
 2805    3566       1
 2805    3930      69
 2805    4953      98
 2806    2988      65
 2806    3043      19
 2806    3268       3
 2806    3820      65
 2806    3853      91
 2806    3876      28
 2806    4603      18
 2807    2897      55
 2807    3921      33
 2807    3935      50
 2808    3388      67
 2808    3871      48
 2808    4718      31
 2809    2949      63
 2809    3634      88
 2809    4647      20
 2809    4961      19
 2810    2906      91
 2810    3036      76
 2810    3473      76
 2810    3482      35
 2810    3615      57
 2810    4153      55
 2810    4517      13
 2810    4554      48
 2811    3118      41
 2811    3211      48
 2811    4144      88
 2812    2907      80
 2812    3631      27
 2812    3919      69
 2812    4148      32
 2812    4640      84
 2813    3163       6
 2813    3488      24
 2813    4341      95
 2813    4463       6
 2813    4948       1
 2814    2856      61
 2814    3068      60
 2814    3669      41
 2815    2867      87
 2815    3046      50
 2815    4038      44
 2816    3451       6
 2816    3526      36
 2816    4533      48
 2816    4549      51
 2816    4614       6
 2816    4848      88
 2817    2824      87
 2817    4344      20
 2817    4719       7
 2818    2841       4
 2818    4229       2
 2818    4396      31
 2818    4462      86
 2818    4919      13
 2819    3455      78
 2819    3598      41
 2819    4251      60
 2819    4605      48
 2820    3032       6
 2820    3561      60
 2820    3769      52
 2820    3790      67
 2821    3018       9
 2821    3593      91
 2822    3004      97
 2822    4007      44
 2823    2827      39
 2823    2829       4
 2823    3275      70
 2823    3413      40
 2823    3908      62
 2823    4271       4
 2823    4439      64
 2824    3048      78
 2824    3194       4
 2824    3334      92
 2824    4336      71
 2824    4525      18
 2824    4759      98
 2824    4760      66
 2825    3331       5
 2825    3574      27
 2825    3918      48
 2825    4204      53
 2825    4255      90
 2825    4439      61
 2826    2957      14
 2826    4030      88
 2826    4256      11
 2826    4972      64
 2826    4977      13
 2827    4221      82
 2827    4519       2
 2827    4594       7
 2827    4596      59
 2827    4797      83
 2827    4849      41
 2828    3055      27
 2829    3273      56
 2829    4655      15
 2830    2881      12
 2830    3657      60
 2830    4238      55
 2830    4254      71
 2830    4628      35
 2831    3884      59
 2831    3964     100
 2831    4874      97
 2832    3849      39
 2832    4529       3
 2832    4792      50
 2833    3951      61
 2833    4314      38
 2833    4323      46
 2834    3074      55
 2834    3664      78
 2834    4242      60
 2834    4575      74
 2834    4722      77
 2835    2881      13
 2835    3015      31
 2835    3748      86
 2835    4181      24
 2835    4279      22
 2835    4315      26
 2835    4991      77
 2836    2910      45
 2836    3189      27
 2836    3334      48
 2836    3532      32
 2836    3794      17
 2836    3927       4
 2836    4685      19
 2837    2954      16
 2837    3424      68
 2837    4043      31
 2837    4759      68
 2838    3469      89
 2838    3819       7
 2838    4057      90
 2838    4445      69
 2839    2864      33
 2839    3346      94
 2839    3572      76
 2839    4176      45
 2839    4789      18
 2840    3620      96
 2840    3702      25
 2840    3874      10
 2840    4508      73
 2841    3345      26
 2841    3656      47
 2841    3853      76
 2841    3904      71
 2841    3971      29
 2841    4124      56
 2841    4745      47
 2841    4785      31
 2842    3122      68
 2842    3385      81
 2842    4419      83
 2842    4422       4
 2842    4610      42
 2842    4692      34
 2843    2893      23
 2843    2971      60
 2843    3104      50
 2843    3557      39
 2843    3637       2
 2844    3761      47
 2845    3353      89
 2845    4021      89
 2845    4270      94
 2845    4673      47
 2846    3494      34
 2846    3581      48
 2846    4033      88
 2846    4633      18
 2846    4719       2
 2847    2904      39
 2847    3054      82
 2847    3675      96
 2847    3695      21
 2847    4139      22
 2847    4596      82
 2848    3079      84
 2848    3319      94
 2848    3524      15
 2848    3550      65
 2848    3814      40
 2848    4673      33
 2849    3027      79
 2849    3840      19
 2849    4620       2
 2850    4214      40
 2851    2956      14
 2851    3841      99
 2852    2890      75
 2852    3602       5
 2852    4020      98
 2852    4273      19
 2852    4317      84
 2852    4784      22
 2852    4850      90
 2853    3206      20
 2853    3366      40
 2853    4376       5
 2854    2887      65
 2854    3017      10
 2854    3345       1
 2854    3893      72
 2854    4172      23
 2854    4217     100
 2854    4688      77
 2854    4967      11
 2855    4407      32
 2855    4810       8
 2855    4949      58
 2856    3849      62
 2856    4114      61
 2857    3316      56
 2857    3585      10
 2857    4273      64
 2857    4530      64
 2858    3505      21
 2859    3394      50
 2859    3870      45
 2860    4507      73
 2860    4669      27
 2860    4766      43
 2861    3182      99
 2861    4927      63
 2862    2889       8
 2862    3021      47
 2862    3274      90
 2862    4232      27
 2862    4376      40
 2862    4597      94
 2863    3255      53
 2863    4198      84
 2863    4332      11
 2863    4471      86
 2864    2908      68
 2864    2960      62
 2864    4750      21
 2864    4813      10
 2865    3111      15
 2865    3608      68
 2866    3083     100
 2866    3154      46
 2866    3488      65
 2866    4002       3
 2866    4228      76
 2866    4323      31
 2867    3565      34
 2867    3772      95
 2867    3905      21
 2867    4153      29
 2867    4681      75
 2868    3733      44
 2868    3875      74
 2868    4190      21
 2868    4712      26
 2869    3227      11
 2870    4519      67
 2871    3059      83
 2871    3726      98
 2871    4518      74
 2872    3353     100
 2872    4076       6
 2873    4067      94
 2873    4401     100
 2873    4812      66
 2874    2948      32
 2874    4219      80
 2874    4226       4
 2874    4868      39
 2875    2982      17
 2875    3031      94
 2875    3171      54
 2875    3625      64
 2875    3812       1
 2875    4016      55
 2875    4746      43
 2876    2996      63
 2876    2997      32
 2876    3446      22
 2876    3530      90
 2876    3831      62
 2876    4183      76
 2876    4352      65
 2876    4652      61
 2876    4921      21
 2877    3171      61
 2877    3270      39
 2877    3998      80
 2877    4073      30
 2877    4104      95
 2877    4444      58
 2877    4994      54
 2878    3183      60
 2878    4212      60
 2878    4408      24
 2878    4434       6
 2878    4660      13
 2879    3529      59
 2879    3761      70
 2879    4270      25
 2879    4941       1
 2880    2982      47
 2880    3669      47
 2880    4190      22
